BatchId,AccountId,SubscriptionId,CustomerId,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,Date,Hour,Day,Month,MargeBrute,TauxRentabilité
BatchId_19798,AccountId_3300,SubscriptionId_2701,CustomerId_3730,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,22,14,2,0.0,0.0
BatchId_21612,AccountId_2033,SubscriptionId_2832,CustomerId_2434,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,22,14,2,0.0,0.0
BatchId_129437,AccountId_4840,SubscriptionId_3829,CustomerId_2434,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,22,14,2,-100.0,-2.0
BatchId_89388,AccountId_2075,SubscriptionId_2096,CustomerId_2479,ProviderId_3,ProductId_3,airtime,ChannelId_3,20000.0,20000,1,2019-02-14,22,14,2,0.0,0.0
BatchId_89388,AccountId_2075,SubscriptionId_2096,CustomerId_2479,ProviderId_3,ProductId_3,airtime,ChannelId_3,20000.0,20000,1,2019-02-14,22,14,2,0.0,0.0
BatchId_81076,AccountId_2075,SubscriptionId_2096,CustomerId_2479,ProviderId_3,ProductId_4,airtime,ChannelId_3,30000.0,30000,1,2019-02-14,22,14,2,0.0,0.0
BatchId_51803,AccountId_192,SubscriptionId_433,CustomerId_515,ProviderId_6,ProductId_1,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,22,14,2,0.0,0.0
BatchId_24514,AccountId_4840,SubscriptionId_3829,CustomerId_515,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-14,22,14,2,-1000.0,-2.0
BatchId_126622,AccountId_4841,SubscriptionId_3829,CustomerId_515,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,22,14,2,-10000.0,-2.0
BatchId_120602,AccountId_405,SubscriptionId_4307,CustomerId_734,ProviderId_6,ProductId_3,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,22,14,2,0.0,0.0
BatchId_38163,AccountId_4840,SubscriptionId_3829,CustomerId_734,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-14,22,14,2,-1000.0,-2.0
BatchId_8855,AccountId_4841,SubscriptionId_3829,CustomerId_734,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,22,14,2,-10000.0,-2.0
BatchId_67605,AccountId_405,SubscriptionId_4307,CustomerId_734,ProviderId_6,ProductId_3,airtime,ChannelId_3,5500.0,5500,2,2019-02-14,22,14,2,0.0,0.0
BatchId_35975,AccountId_2470,SubscriptionId_364,CustomerId_2886,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-14,22,14,2,0.0,0.0
BatchId_94287,AccountId_2470,SubscriptionId_364,CustomerId_2886,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-14,22,14,2,0.0,0.0
BatchId_47547,AccountId_3439,SubscriptionId_2643,CustomerId_3874,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,2019-02-14,23,14,2,0.0,0.0
BatchId_124886,AccountId_3439,SubscriptionId_2643,CustomerId_3874,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,23,14,2,0.0,0.0
BatchId_86423,AccountId_306,SubscriptionId_1121,CustomerId_634,ProviderId_3,ProductId_15,financial_services,ChannelId_3,80000.0,80000,2,2019-02-14,23,14,2,0.0,0.0
BatchId_3658,AccountId_4840,SubscriptionId_3829,CustomerId_3874,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,23,14,2,-100.0,-2.0
BatchId_130687,AccountId_2403,SubscriptionId_1114,CustomerId_2817,ProviderId_6,ProductId_14,financial_services,ChannelId_3,887.0,887,2,2019-02-14,23,14,2,0.0,0.0
BatchId_74728,AccountId_2403,SubscriptionId_1114,CustomerId_2817,ProviderId_5,ProductId_14,financial_services,ChannelId_3,887.0,887,2,2019-02-14,23,14,2,0.0,0.0
BatchId_36897,AccountId_3222,SubscriptionId_3534,CustomerId_3650,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-14,23,14,2,0.0,0.0
BatchId_56834,AccountId_4840,SubscriptionId_3829,CustomerId_3650,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,23,14,2,-100.0,-2.0
BatchId_102342,AccountId_4517,SubscriptionId_2703,CustomerId_4978,ProviderId_6,ProductId_3,airtime,ChannelId_3,600.0,600,2,2019-02-14,23,14,2,0.0,0.0
BatchId_74910,AccountId_1655,SubscriptionId_3027,CustomerId_2035,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-15,1,15,2,0.0,0.0
BatchId_128607,AccountId_4840,SubscriptionId_3829,CustomerId_2035,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25.0,25,2,2019-02-15,1,15,2,-50.0,-2.0
BatchId_135329,AccountId_2497,SubscriptionId_4097,CustomerId_2913,ProviderId_5,ProductId_4,airtime,ChannelId_3,5000.0,5000,4,2019-02-15,1,15,2,0.0,0.0
BatchId_42796,AccountId_4840,SubscriptionId_3829,CustomerId_2913,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250.0,250,2,2019-02-15,1,15,2,-500.0,-2.0
BatchId_95678,AccountId_3902,SubscriptionId_2822,CustomerId_4348,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,2000.0,2000,2,2019-02-15,1,15,2,0.0,0.0
BatchId_52766,AccountId_3362,SubscriptionId_2261,CustomerId_3795,ProviderId_5,ProductId_4,airtime,ChannelId_3,5000.0,5000,4,2019-02-15,2,15,2,0.0,0.0
BatchId_3701,AccountId_4840,SubscriptionId_3829,CustomerId_3795,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250.0,250,2,2019-02-15,2,15,2,-500.0,-2.0
BatchId_133502,AccountId_4438,SubscriptionId_2137,CustomerId_4896,ProviderId_5,ProductId_1,airtime,ChannelId_3,1000.0,1000,4,2019-02-15,2,15,2,0.0,0.0
BatchId_119696,AccountId_4840,SubscriptionId_3829,CustomerId_4896,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,2,15,2,-100.0,-2.0
BatchId_56262,AccountId_893,SubscriptionId_1672,CustomerId_1242,ProviderId_1,ProductId_15,financial_services,ChannelId_3,20000.0,20000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_89897,AccountId_893,SubscriptionId_1672,CustomerId_1242,ProviderId_6,ProductId_3,airtime,ChannelId_3,10000.0,10000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_94738,AccountId_4840,SubscriptionId_3829,CustomerId_1242,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-15,3,15,2,-1000.0,-2.0
BatchId_130198,AccountId_4841,SubscriptionId_3829,CustomerId_1242,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,3,15,2,-10000.0,-2.0
BatchId_72706,AccountId_3444,SubscriptionId_1009,CustomerId_3879,ProviderId_5,ProductId_15,financial_services,ChannelId_3,20000.0,20000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_94166,AccountId_893,SubscriptionId_1672,CustomerId_1242,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_51797,AccountId_4841,SubscriptionId_3829,CustomerId_1242,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,3,15,2,-10000.0,-2.0
BatchId_131854,AccountId_4840,SubscriptionId_3829,CustomerId_1242,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-15,3,15,2,-400.0,-2.0
BatchId_107358,AccountId_893,SubscriptionId_1672,CustomerId_1242,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000.0,5000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_132097,AccountId_2966,SubscriptionId_1651,CustomerId_3391,ProviderId_5,ProductId_15,financial_services,ChannelId_3,1000.0,1000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_6872,AccountId_2819,SubscriptionId_2831,CustomerId_3241,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_44042,AccountId_893,SubscriptionId_1672,CustomerId_1242,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000.0,5000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_94404,AccountId_4840,SubscriptionId_3829,CustomerId_3241,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-15,3,15,2,-200.0,-2.0
BatchId_36776,AccountId_1434,SubscriptionId_250,CustomerId_1802,ProviderId_6,ProductId_2,data_bundles,ChannelId_3,1000.0,1000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_120604,AccountId_4840,SubscriptionId_3829,CustomerId_1802,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,3,15,2,-100.0,-2.0
BatchId_111574,AccountId_1434,SubscriptionId_250,CustomerId_1802,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_13372,AccountId_4840,SubscriptionId_3829,CustomerId_1802,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,3,15,2,-100.0,-2.0
BatchId_100875,AccountId_4360,SubscriptionId_3081,CustomerId_4817,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000.0,5000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_92326,AccountId_331,SubscriptionId_2842,CustomerId_661,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,3,15,2,0.0,0.0
BatchId_2833,AccountId_331,SubscriptionId_2842,CustomerId_661,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_89545,AccountId_2545,SubscriptionId_3028,CustomerId_2961,ProviderId_5,ProductId_15,financial_services,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_22714,AccountId_2545,SubscriptionId_3028,CustomerId_2961,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_43100,AccountId_4840,SubscriptionId_3829,CustomerId_2961,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-15,4,15,2,-40.0,-2.0
BatchId_24230,AccountId_3442,SubscriptionId_653,CustomerId_3877,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_129489,AccountId_4840,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,4,15,2,-100.0,-2.0
BatchId_30429,AccountId_4293,SubscriptionId_2598,CustomerId_4748,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-15,4,15,2,0.0,0.0
BatchId_54377,AccountId_4840,SubscriptionId_3829,CustomerId_4748,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,4,15,2,-100.0,-2.0
BatchId_104324,AccountId_3501,SubscriptionId_3741,CustomerId_3938,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_101710,AccountId_1224,SubscriptionId_304,CustomerId_1584,ProviderId_3,ProductId_3,airtime,ChannelId_3,10000.0,10000,1,2019-02-15,4,15,2,0.0,0.0
BatchId_68367,AccountId_4841,SubscriptionId_3829,CustomerId_1584,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,4,15,2,-10000.0,-2.0
BatchId_95588,AccountId_4840,SubscriptionId_3829,CustomerId_1584,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-15,4,15,2,-1000.0,-2.0
BatchId_89929,AccountId_3027,SubscriptionId_3197,CustomerId_3452,ProviderId_6,ProductId_10,airtime,ChannelId_3,5000.0,5000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_10,AccountId_4840,SubscriptionId_3829,CustomerId_3452,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-60.0,60,2,2019-02-15,4,15,2,-120.0,-2.0
BatchId_49735,AccountId_1434,SubscriptionId_250,CustomerId_1802,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_45226,AccountId_4840,SubscriptionId_3829,CustomerId_1802,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40.0,40,2,2019-02-15,4,15,2,-80.0,-2.0
BatchId_52051,AccountId_3432,SubscriptionId_841,CustomerId_3867,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_41657,AccountId_318,SubscriptionId_3087,CustomerId_647,ProviderId_6,ProductId_4,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_53883,AccountId_4840,SubscriptionId_3829,CustomerId_3867,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,4,15,2,-100.0,-2.0
BatchId_87051,AccountId_4840,SubscriptionId_3829,CustomerId_647,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,4,15,2,-100.0,-2.0
BatchId_121415,AccountId_3432,SubscriptionId_841,CustomerId_3867,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_91204,AccountId_4840,SubscriptionId_3829,CustomerId_3867,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,4,15,2,-100.0,-2.0
BatchId_15496,AccountId_3710,SubscriptionId_1340,CustomerId_4152,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-15,4,15,2,0.0,0.0
BatchId_29619,AccountId_4840,SubscriptionId_3829,CustomerId_4152,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-15,4,15,2,-400.0,-2.0
BatchId_7246,AccountId_4841,SubscriptionId_3829,CustomerId_4152,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,4,15,2,-10000.0,-2.0
BatchId_131019,AccountId_781,SubscriptionId_54,CustomerId_1126,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_79463,AccountId_2947,SubscriptionId_1576,CustomerId_3372,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_28139,AccountId_3901,SubscriptionId_2583,CustomerId_4347,ProviderId_5,ProductId_3,airtime,ChannelId_3,10000.0,10000,4,2019-02-15,4,15,2,0.0,0.0
BatchId_112776,AccountId_3710,SubscriptionId_1340,CustomerId_4152,ProviderId_6,ProductId_14,financial_services,ChannelId_3,575.0,575,2,2019-02-15,4,15,2,0.0,0.0
BatchId_8085,AccountId_3710,SubscriptionId_1340,CustomerId_4152,ProviderId_6,ProductId_14,financial_services,ChannelId_3,575.0,575,2,2019-02-15,4,15,2,0.0,0.0
BatchId_70654,AccountId_331,SubscriptionId_2842,CustomerId_661,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-15,4,15,2,0.0,0.0
BatchId_121421,AccountId_3710,SubscriptionId_1340,CustomerId_4152,ProviderId_6,ProductId_14,financial_services,ChannelId_3,2080.0,2080,2,2019-02-15,4,15,2,0.0,0.0
BatchId_130654,AccountId_10,SubscriptionId_4346,CustomerId_2441,ProviderId_4,ProductId_3,airtime,ChannelId_5,-1000.0,1000,4,2019-02-15,4,15,2,-2000.0,-2.0
BatchId_31427,AccountId_3710,SubscriptionId_1340,CustomerId_4152,ProviderId_6,ProductId_14,financial_services,ChannelId_3,1115.0,1115,2,2019-02-15,4,15,2,0.0,0.0
BatchId_57287,AccountId_3501,SubscriptionId_3741,CustomerId_3938,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_18407,AccountId_3901,SubscriptionId_2583,CustomerId_4347,ProviderId_5,ProductId_3,airtime,ChannelId_3,10000.0,10000,4,2019-02-15,4,15,2,0.0,0.0
BatchId_64326,AccountId_4840,SubscriptionId_3829,CustomerId_4347,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-15,4,15,2,-1000.0,-2.0
BatchId_83451,AccountId_4841,SubscriptionId_3829,CustomerId_4347,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,4,15,2,-10000.0,-2.0
BatchId_3637,AccountId_3710,SubscriptionId_1340,CustomerId_4152,ProviderId_6,ProductId_14,financial_services,ChannelId_3,896.0,896,2,2019-02-15,4,15,2,0.0,0.0
BatchId_109266,AccountId_2648,SubscriptionId_1311,CustomerId_3066,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_129334,AccountId_3501,SubscriptionId_3741,CustomerId_3938,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_18858,AccountId_3501,SubscriptionId_3741,CustomerId_3938,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,4,15,2,0.0,0.0
BatchId_7889,AccountId_3501,SubscriptionId_3741,CustomerId_3938,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_55430,AccountId_1579,SubscriptionId_821,CustomerId_1956,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000.0,5000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_104271,AccountId_4840,SubscriptionId_3829,CustomerId_1956,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250.0,250,2,2019-02-15,5,15,2,-500.0,-2.0
BatchId_26164,AccountId_4779,SubscriptionId_2772,CustomerId_5248,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-15,5,15,2,0.0,0.0
BatchId_75448,AccountId_4319,SubscriptionId_770,CustomerId_4775,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2350.0,2350,2,2019-02-15,5,15,2,0.0,0.0
BatchId_47950,AccountId_4840,SubscriptionId_3829,CustomerId_5248,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-15,5,15,2,-400.0,-2.0
BatchId_70282,AccountId_4841,SubscriptionId_3829,CustomerId_5248,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,5,15,2,-10000.0,-2.0
BatchId_112154,AccountId_432,SubscriptionId_759,CustomerId_761,ProviderId_5,ProductId_21,utility_bill,ChannelId_3,10000.0,11200,2,2019-02-15,5,15,2,-1200.0,-0.10714285714285714
BatchId_42679,AccountId_4840,SubscriptionId_3829,CustomerId_761,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-622.0,622,2,2019-02-15,5,15,2,-1244.0,-2.0
BatchId_130720,AccountId_4841,SubscriptionId_3829,CustomerId_761,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,5,15,2,-10000.0,-2.0
BatchId_3022,AccountId_4319,SubscriptionId_770,CustomerId_4775,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2316.0,2316,2,2019-02-15,5,15,2,0.0,0.0
BatchId_134335,AccountId_1193,SubscriptionId_412,CustomerId_1551,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_24625,AccountId_4319,SubscriptionId_770,CustomerId_4775,ProviderId_6,ProductId_13,utility_bill,ChannelId_3,10000.0,11200,2,2019-02-15,5,15,2,-1200.0,-0.10714285714285714
BatchId_129242,AccountId_4840,SubscriptionId_3829,CustomerId_4775,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-622.0,622,2,2019-02-15,5,15,2,-1244.0,-2.0
BatchId_2361,AccountId_4841,SubscriptionId_3829,CustomerId_4775,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,5,15,2,-10000.0,-2.0
BatchId_20862,AccountId_2401,SubscriptionId_2507,CustomerId_2815,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-15,5,15,2,0.0,0.0
BatchId_61353,AccountId_4840,SubscriptionId_3829,CustomerId_2815,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,5,15,2,-100.0,-2.0
BatchId_96565,AccountId_1616,SubscriptionId_4410,CustomerId_1995,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_110700,AccountId_4126,SubscriptionId_898,CustomerId_4578,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_72657,AccountId_4706,SubscriptionId_3090,CustomerId_5174,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-15,5,15,2,0.0,0.0
BatchId_52744,AccountId_4840,SubscriptionId_3829,CustomerId_1995,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,5,15,2,-100.0,-2.0
BatchId_61942,AccountId_4319,SubscriptionId_770,CustomerId_4775,ProviderId_6,ProductId_13,utility_bill,ChannelId_3,5000.0,5750,2,2019-02-15,5,15,2,-750.0,-0.13043478260869565
BatchId_108537,AccountId_4840,SubscriptionId_3829,CustomerId_5174,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,5,15,2,-100.0,-2.0
BatchId_3734,AccountId_4126,SubscriptionId_898,CustomerId_4578,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_43595,AccountId_4840,SubscriptionId_3829,CustomerId_4578,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,5,15,2,-100.0,-2.0
BatchId_82897,AccountId_4173,SubscriptionId_4294,CustomerId_4625,ProviderId_5,ProductId_15,financial_services,ChannelId_3,1500.0,1500,2,2019-02-15,5,15,2,0.0,0.0
BatchId_51813,AccountId_4173,SubscriptionId_4294,CustomerId_4625,ProviderId_5,ProductId_3,airtime,ChannelId_3,1500.0,1500,4,2019-02-15,5,15,2,0.0,0.0
BatchId_5852,AccountId_4319,SubscriptionId_770,CustomerId_4775,ProviderId_6,ProductId_10,airtime,ChannelId_3,622.0,622,2,2019-02-15,5,15,2,0.0,0.0
BatchId_98223,AccountId_476,SubscriptionId_2272,CustomerId_806,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_114512,AccountId_331,SubscriptionId_2842,CustomerId_661,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-15,5,15,2,0.0,0.0
BatchId_118471,AccountId_2441,SubscriptionId_4426,CustomerId_2857,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000.0,2000,4,2019-02-15,5,15,2,0.0,0.0
BatchId_118471,AccountId_2441,SubscriptionId_4426,CustomerId_2857,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000.0,2000,4,2019-02-15,5,15,2,0.0,0.0
BatchId_83243,AccountId_4840,SubscriptionId_3829,CustomerId_2857,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-15,5,15,2,-200.0,-2.0
BatchId_40678,AccountId_1795,SubscriptionId_4281,CustomerId_2185,ProviderId_6,ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2,2019-02-15,5,15,2,-1800.0,-0.08256880733944955
BatchId_94385,AccountId_4840,SubscriptionId_3829,CustomerId_2185,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1005.0,1005,2,2019-02-15,5,15,2,-2010.0,-2.0
BatchId_76355,AccountId_4841,SubscriptionId_3829,CustomerId_2185,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-15,5,15,2,-10000.0,-2.0
BatchId_40434,AccountId_4126,SubscriptionId_898,CustomerId_4578,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_19560,AccountId_4840,SubscriptionId_3829,CustomerId_4578,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-15,5,15,2,-100.0,-2.0
BatchId_111116,AccountId_4840,SubscriptionId_3829,CustomerId_2857,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-15,5,15,2,-200.0,-2.0
BatchId_46926,AccountId_4202,SubscriptionId_483,CustomerId_4654,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_22717,AccountId_4840,SubscriptionId_3829,CustomerId_4654,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40.0,40,2,2019-02-15,5,15,2,-80.0,-2.0
BatchId_97194,AccountId_4202,SubscriptionId_483,CustomerId_4654,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_25101,AccountId_4840,SubscriptionId_3829,CustomerId_4654,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40.0,40,2,2019-02-15,5,15,2,-80.0,-2.0
BatchId_76271,AccountId_654,SubscriptionId_2266,CustomerId_994,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-15,5,15,2,0.0,0.0
BatchId_47098,AccountId_496,SubscriptionId_2334,CustomerId_828,ProviderId_6,ProductId_3,airtime,ChannelId_3,600.0,600,2,2019-02-15,5,15,2,0.0,0.0
BatchId_79999,AccountId_352,SubscriptionId_1465,CustomerId_682,ProviderId_6,ProductId_1,airtime,ChannelId_3,5000.0,5000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_28880,AccountId_4840,SubscriptionId_3829,CustomerId_682,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250.0,250,2,2019-02-15,5,15,2,-500.0,-2.0
BatchId_26755,AccountId_352,SubscriptionId_1465,CustomerId_682,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000.0,5000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_128033,AccountId_4840,SubscriptionId_3829,CustomerId_682,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250.0,250,2,2019-02-15,5,15,2,-500.0,-2.0
BatchId_133131,AccountId_1346,SubscriptionId_652,CustomerId_1709,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-15,5,15,2,0.0,0.0
BatchId_73027,AccountId_830,SubscriptionId_1262,CustomerId_1175,ProviderId_6,ProductId_3,airtime,ChannelId_3,800.0,800,2,2019-02-15,5,15,2,0.0,0.0
BatchId_87985,AccountId_1346,SubscriptionId_652,CustomerId_1709,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-15,5,15,2,0.0,0.0
